_id,id,year,state_name,state_code,district_name,district_code,season,crop_code,crop_name,crop_type,area,area_unit,production,production_unit,yield,yield_unit
94088,94087, 2012-13,Karnataka,29,Dakshina Kannada,534,Rabi       ,502,Dry Chillies,Spices,60.0,Hectare,164.0,Tonnes,2.73,Tonnes/Hectare
94089,94088, 2012-13,Karnataka,29,Davangere,535,Kharif     ,502,Dry Chillies,Spices,1289.0,Hectare,1707.0,Tonnes,1.32,Tonnes/Hectare
94090,94089, 2012-13,Karnataka,29,Davangere,535,Rabi       ,502,Dry Chillies,Spices,99.0,Hectare,270.0,Tonnes,2.73,Tonnes/Hectare
94091,94090, 2012-13,Karnataka,29,Davangere,535,Summer     ,502,Dry Chillies,Spices,121.0,Hectare,342.0,Tonnes,2.83,Tonnes/Hectare
94092,94091, 2012-13,Karnataka,29,Dharwad,536,Kharif     ,502,Dry Chillies,Spices,9823.0,Hectare,2193.0,Tonnes,0.22,Tonnes/Hectare
94093,94092, 2012-13,Karnataka,29,Dharwad,536,Rabi       ,502,Dry Chillies,Spices,51.0,Hectare,139.0,Tonnes,2.73,Tonnes/Hectare
94094,94093, 2012-13,Karnataka,29,Dharwad,536,Summer     ,502,Dry Chillies,Spices,105.0,Hectare,297.0,Tonnes,2.83,Tonnes/Hectare
94095,94094, 2012-13,Karnataka,29,Gadag,537,Kharif     ,502,Dry Chillies,Spices,3630.0,Hectare,2473.0,Tonnes,0.68,Tonnes/Hectare
94096,94095, 2012-13,Karnataka,29,Gadag,537,Rabi       ,502,Dry Chillies,Spices,19.0,Hectare,52.0,Tonnes,2.74,Tonnes/Hectare
94097,94096, 2012-13,Karnataka,29,Gadag,537,Summer     ,502,Dry Chillies,Spices,11.0,Hectare,31.0,Tonnes,2.82,Tonnes/Hectare
94098,94097, 2012-13,Karnataka,29,Hassan,539,Kharif     ,502,Dry Chillies,Spices,831.0,Hectare,762.0,Tonnes,0.92,Tonnes/Hectare
94099,94098, 2012-13,Karnataka,29,Hassan,539,Rabi       ,502,Dry Chillies,Spices,532.0,Hectare,2215.0,Tonnes,4.16,Tonnes/Hectare
94100,94099, 2012-13,Karnataka,29,Hassan,539,Summer     ,502,Dry Chillies,Spices,561.0,Hectare,2859.0,Tonnes,5.1,Tonnes/Hectare
94101,94100, 2012-13,Karnataka,29,Haveri,540,Kharif     ,502,Dry Chillies,Spices,2987.0,Hectare,3070.0,Tonnes,1.03,Tonnes/Hectare
94102,94101, 2012-13,Karnataka,29,Haveri,540,Rabi       ,502,Dry Chillies,Spices,1470.0,Hectare,4546.0,Tonnes,3.09,Tonnes/Hectare
94103,94102, 2012-13,Karnataka,29,Haveri,540,Summer     ,502,Dry Chillies,Spices,2196.0,Hectare,5652.0,Tonnes,2.57,Tonnes/Hectare
94104,94103, 2012-13,Karnataka,29,Kalaburagi,538,Kharif     ,502,Dry Chillies,Spices,177.0,Hectare,153.0,Tonnes,0.86,Tonnes/Hectare
94105,94104, 2012-13,Karnataka,29,Kalaburagi,538,Rabi       ,502,Dry Chillies,Spices,26.0,Hectare,71.0,Tonnes,2.73,Tonnes/Hectare
94106,94105, 2012-13,Karnataka,29,Kalaburagi,538,Summer     ,502,Dry Chillies,Spices,23.0,Hectare,65.0,Tonnes,2.83,Tonnes/Hectare
94107,94106, 2012-13,Karnataka,29,Kodagu,541,Summer     ,502,Dry Chillies,Spices,184.0,Hectare,520.0,Tonnes,2.83,Tonnes/Hectare
94108,94107, 2012-13,Karnataka,29,Kolar,542,Kharif     ,502,Dry Chillies,Spices,272.0,Hectare,249.0,Tonnes,0.92,Tonnes/Hectare
94109,94108, 2012-13,Karnataka,29,Kolar,542,Rabi       ,502,Dry Chillies,Spices,246.0,Hectare,672.0,Tonnes,2.73,Tonnes/Hectare
94110,94109, 2012-13,Karnataka,29,Kolar,542,Summer     ,502,Dry Chillies,Spices,275.0,Hectare,397.0,Tonnes,1.44,Tonnes/Hectare
94111,94110, 2012-13,Karnataka,29,Koppal,543,Kharif     ,502,Dry Chillies,Spices,790.0,Hectare,724.0,Tonnes,0.92,Tonnes/Hectare
94112,94111, 2012-13,Karnataka,29,Koppal,543,Rabi       ,502,Dry Chillies,Spices,655.0,Hectare,1623.0,Tonnes,2.48,Tonnes/Hectare
94113,94112, 2012-13,Karnataka,29,Koppal,543,Summer     ,502,Dry Chillies,Spices,166.0,Hectare,469.0,Tonnes,2.83,Tonnes/Hectare
94114,94113, 2012-13,Karnataka,29,Mandya,544,Kharif     ,502,Dry Chillies,Spices,88.0,Hectare,81.0,Tonnes,0.92,Tonnes/Hectare
94115,94114, 2012-13,Karnataka,29,Mandya,544,Rabi       ,502,Dry Chillies,Spices,29.0,Hectare,79.0,Tonnes,2.72,Tonnes/Hectare
94116,94115, 2012-13,Karnataka,29,Mandya,544,Summer     ,502,Dry Chillies,Spices,45.0,Hectare,127.0,Tonnes,2.82,Tonnes/Hectare
94117,94116, 2012-13,Karnataka,29,Mysuru,545,Kharif     ,502,Dry Chillies,Spices,1330.0,Hectare,1219.0,Tonnes,0.92,Tonnes/Hectare
94118,94117, 2012-13,Karnataka,29,Mysuru,545,Rabi       ,502,Dry Chillies,Spices,339.0,Hectare,926.0,Tonnes,2.73,Tonnes/Hectare
94119,94118, 2012-13,Karnataka,29,Mysuru,545,Summer     ,502,Dry Chillies,Spices,98.0,Hectare,277.0,Tonnes,2.83,Tonnes/Hectare
94120,94119, 2012-13,Karnataka,29,Raichur,546,Kharif     ,502,Dry Chillies,Spices,4363.0,Hectare,4895.0,Tonnes,1.12,Tonnes/Hectare
94121,94120, 2012-13,Karnataka,29,Raichur,546,Rabi       ,502,Dry Chillies,Spices,52.0,Hectare,142.0,Tonnes,2.73,Tonnes/Hectare
94122,94121, 2012-13,Karnataka,29,Raichur,546,Summer     ,502,Dry Chillies,Spices,25.0,Hectare,71.0,Tonnes,2.84,Tonnes/Hectare
94123,94122, 2012-13,Karnataka,29,Ramanagara,631,Kharif     ,502,Dry Chillies,Spices,455.0,Hectare,417.0,Tonnes,0.92,Tonnes/Hectare
94124,94123, 2012-13,Karnataka,29,Shivamogga,547,Kharif     ,502,Dry Chillies,Spices,163.0,Hectare,149.0,Tonnes,0.91,Tonnes/Hectare
94125,94124, 2012-13,Karnataka,29,Shivamogga,547,Rabi       ,502,Dry Chillies,Spices,86.0,Hectare,235.0,Tonnes,2.73,Tonnes/Hectare
94126,94125, 2012-13,Karnataka,29,Shivamogga,547,Summer     ,502,Dry Chillies,Spices,58.0,Hectare,164.0,Tonnes,2.83,Tonnes/Hectare
94127,94126, 2012-13,Karnataka,29,Tumakuru,548,Kharif     ,502,Dry Chillies,Spices,2384.0,Hectare,1701.0,Tonnes,0.71,Tonnes/Hectare
94128,94127, 2012-13,Karnataka,29,Tumakuru,548,Rabi       ,502,Dry Chillies,Spices,8.0,Hectare,22.0,Tonnes,2.75,Tonnes/Hectare
94129,94128, 2012-13,Karnataka,29,Tumakuru,548,Summer     ,502,Dry Chillies,Spices,2.0,Hectare,6.0,Tonnes,3.0,Tonnes/Hectare
94130,94129, 2012-13,Karnataka,29,Udupi,549,Kharif     ,502,Dry Chillies,Spices,72.0,Hectare,66.0,Tonnes,0.92,Tonnes/Hectare
94131,94130, 2012-13,Karnataka,29,Udupi,549,Rabi       ,502,Dry Chillies,Spices,90.0,Hectare,246.0,Tonnes,2.73,Tonnes/Hectare
94132,94131, 2012-13,Karnataka,29,Udupi,549,Summer     ,502,Dry Chillies,Spices,6.0,Hectare,17.0,Tonnes,2.83,Tonnes/Hectare
94133,94132, 2012-13,Karnataka,29,Uttara Kannada,550,Rabi       ,502,Dry Chillies,Spices,6.0,Hectare,16.0,Tonnes,2.67,Tonnes/Hectare
94134,94133, 2012-13,Karnataka,29,Vijayapura,530,Kharif     ,502,Dry Chillies,Spices,941.0,Hectare,646.0,Tonnes,0.69,Tonnes/Hectare
94135,94134, 2012-13,Karnataka,29,Vijayapura,530,Rabi       ,502,Dry Chillies,Spices,349.0,Hectare,465.0,Tonnes,1.33,Tonnes/Hectare
94136,94135, 2012-13,Karnataka,29,Vijayapura,530,Summer     ,502,Dry Chillies,Spices,131.0,Hectare,370.0,Tonnes,2.82,Tonnes/Hectare
94137,94136, 2012-13,Karnataka,29,Yadagiri,635,Kharif     ,502,Dry Chillies,Spices,1032.0,Hectare,1365.0,Tonnes,1.32,Tonnes/Hectare
94138,94137, 2012-13,Karnataka,29,Bagalkote,524,Whole Year ,508,Garlic,Spices,10.0,Hectare,13.0,Tonnes,1.3,Tonnes/Hectare
94139,94138, 2012-13,Karnataka,29,Bangalore Rural,526,Whole Year ,508,Garlic,Spices,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare
94140,94139, 2012-13,Karnataka,29,Belagavi,527,Whole Year ,508,Garlic,Spices,623.0,Hectare,1790.0,Tonnes,2.87,Tonnes/Hectare
94141,94140, 2012-13,Karnataka,29,Bengaluru Urban,525,Whole Year ,508,Garlic,Spices,2.0,Hectare,3.0,Tonnes,1.5,Tonnes/Hectare
94142,94141, 2012-13,Karnataka,29,Bidar,529,Whole Year ,508,Garlic,Spices,128.0,Hectare,167.0,Tonnes,1.3,Tonnes/Hectare
94143,94142, 2012-13,Karnataka,29,Chamarajanagara,531,Whole Year ,508,Garlic,Spices,80.0,Hectare,104.0,Tonnes,1.3,Tonnes/Hectare
94144,94143, 2012-13,Karnataka,29,Chikkaballapura,630,Whole Year ,508,Garlic,Spices,33.0,Hectare,43.0,Tonnes,1.3,Tonnes/Hectare
94145,94144, 2012-13,Karnataka,29,Davangere,535,Whole Year ,508,Garlic,Spices,6.0,Hectare,8.0,Tonnes,1.33,Tonnes/Hectare
94146,94145, 2012-13,Karnataka,29,Dharwad,536,Whole Year ,508,Garlic,Spices,714.0,Hectare,642.0,Tonnes,0.9,Tonnes/Hectare
94147,94146, 2012-13,Karnataka,29,Gadag,537,Whole Year ,508,Garlic,Spices,65.0,Hectare,45.0,Tonnes,0.69,Tonnes/Hectare
94148,94147, 2012-13,Karnataka,29,Hassan,539,Whole Year ,508,Garlic,Spices,17.0,Hectare,22.0,Tonnes,1.29,Tonnes/Hectare
94149,94148, 2012-13,Karnataka,29,Haveri,540,Whole Year ,508,Garlic,Spices,1856.0,Hectare,696.0,Tonnes,0.38,Tonnes/Hectare
94150,94149, 2012-13,Karnataka,29,Kalaburagi,538,Whole Year ,508,Garlic,Spices,12.0,Hectare,16.0,Tonnes,1.33,Tonnes/Hectare
94151,94150, 2012-13,Karnataka,29,Mandya,544,Whole Year ,508,Garlic,Spices,7.0,Hectare,9.0,Tonnes,1.29,Tonnes/Hectare
94152,94151, 2012-13,Karnataka,29,Ramanagara,631,Whole Year ,508,Garlic,Spices,2.0,Hectare,3.0,Tonnes,1.5,Tonnes/Hectare
94153,94152, 2012-13,Karnataka,29,Vijayapura,530,Whole Year ,508,Garlic,Spices,682.0,Hectare,1969.0,Tonnes,2.89,Tonnes/Hectare
94154,94153, 2012-13,Karnataka,29,Bangalore Rural,526,Whole Year ,503,Ginger,Spices,34.0,Hectare,1083.0,Tonnes,31.85,Tonnes/Hectare
94155,94154, 2012-13,Karnataka,29,Belagavi,527,Whole Year ,503,Ginger,Spices,6.0,Hectare,191.0,Tonnes,31.83,Tonnes/Hectare
94156,94155, 2012-13,Karnataka,29,Bengaluru Urban,525,Whole Year ,503,Ginger,Spices,5.0,Hectare,159.0,Tonnes,31.8,Tonnes/Hectare
94157,94156, 2012-13,Karnataka,29,Bidar,529,Whole Year ,503,Ginger,Spices,1285.0,Hectare,40938.0,Tonnes,31.86,Tonnes/Hectare
94158,94157, 2012-13,Karnataka,29,Chamarajanagara,531,Whole Year ,503,Ginger,Spices,85.0,Hectare,2708.0,Tonnes,31.86,Tonnes/Hectare
94159,94158, 2012-13,Karnataka,29,Chikkaballapura,630,Whole Year ,503,Ginger,Spices,15.0,Hectare,478.0,Tonnes,31.87,Tonnes/Hectare
94160,94159, 2012-13,Karnataka,29,Chikkamagaluru,532,Whole Year ,503,Ginger,Spices,458.0,Hectare,13884.0,Tonnes,30.31,Tonnes/Hectare
94161,94160, 2012-13,Karnataka,29,Dakshina Kannada,534,Whole Year ,503,Ginger,Spices,294.0,Hectare,9366.0,Tonnes,31.86,Tonnes/Hectare
94162,94161, 2012-13,Karnataka,29,Hassan,539,Whole Year ,503,Ginger,Spices,4899.0,Hectare,156073.0,Tonnes,31.86,Tonnes/Hectare
94163,94162, 2012-13,Karnataka,29,Haveri,540,Whole Year ,503,Ginger,Spices,107.0,Hectare,3409.0,Tonnes,31.86,Tonnes/Hectare
94164,94163, 2012-13,Karnataka,29,Kalaburagi,538,Whole Year ,503,Ginger,Spices,2.0,Hectare,64.0,Tonnes,32.0,Tonnes/Hectare
94165,94164, 2012-13,Karnataka,29,Kodagu,541,Whole Year ,503,Ginger,Spices,1298.0,Hectare,37985.0,Tonnes,29.26,Tonnes/Hectare
94166,94165, 2012-13,Karnataka,29,Mandya,544,Whole Year ,503,Ginger,Spices,39.0,Hectare,1242.0,Tonnes,31.85,Tonnes/Hectare
94167,94166, 2012-13,Karnataka,29,Mysuru,545,Whole Year ,503,Ginger,Spices,2172.0,Hectare,68379.0,Tonnes,31.48,Tonnes/Hectare
94168,94167, 2012-13,Karnataka,29,Ramanagara,631,Whole Year ,503,Ginger,Spices,7.0,Hectare,223.0,Tonnes,31.86,Tonnes/Hectare
94169,94168, 2012-13,Karnataka,29,Shivamogga,547,Whole Year ,503,Ginger,Spices,5450.0,Hectare,178537.0,Tonnes,32.76,Tonnes/Hectare
94170,94169, 2012-13,Karnataka,29,Tumakuru,548,Whole Year ,503,Ginger,Spices,15.0,Hectare,478.0,Tonnes,31.87,Tonnes/Hectare
94171,94170, 2012-13,Karnataka,29,Udupi,549,Whole Year ,503,Ginger,Spices,74.0,Hectare,2358.0,Tonnes,31.86,Tonnes/Hectare
94172,94171, 2012-13,Karnataka,29,Uttara Kannada,550,Whole Year ,503,Ginger,Spices,268.0,Hectare,8538.0,Tonnes,31.86,Tonnes/Hectare
94173,94172, 2012-13,Karnataka,29,Bagalkote,524,Rabi       ,201,Gram,Pulses,73967.0,Hectare,39069.0,Tonnes,0.53,Tonnes/Hectare
94174,94173, 2012-13,Karnataka,29,Ballari,528,Rabi       ,201,Gram,Pulses,60890.0,Hectare,50846.0,Tonnes,0.84,Tonnes/Hectare
94175,94174, 2012-13,Karnataka,29,Bangalore Rural,526,Rabi       ,201,Gram,Pulses,39.0,Hectare,25.0,Tonnes,0.64,Tonnes/Hectare
94176,94175, 2012-13,Karnataka,29,Belagavi,527,Rabi       ,201,Gram,Pulses,41764.0,Hectare,21385.0,Tonnes,0.51,Tonnes/Hectare
94177,94176, 2012-13,Karnataka,29,Bidar,529,Rabi       ,201,Gram,Pulses,47003.0,Hectare,37464.0,Tonnes,0.8,Tonnes/Hectare
94178,94177, 2012-13,Karnataka,29,Chamarajanagara,531,Rabi       ,201,Gram,Pulses,9618.0,Hectare,2750.0,Tonnes,0.29,Tonnes/Hectare
94179,94178, 2012-13,Karnataka,29,Chikkaballapura,630,Rabi       ,201,Gram,Pulses,50.0,Hectare,32.0,Tonnes,0.64,Tonnes/Hectare
94180,94179, 2012-13,Karnataka,29,Chikkamagaluru,532,Rabi       ,201,Gram,Pulses,8305.0,Hectare,5191.0,Tonnes,0.63,Tonnes/Hectare
94181,94180, 2012-13,Karnataka,29,Chitradurga,533,Rabi       ,201,Gram,Pulses,23213.0,Hectare,10607.0,Tonnes,0.46,Tonnes/Hectare
94182,94181, 2012-13,Karnataka,29,Davangere,535,Rabi       ,201,Gram,Pulses,1324.0,Hectare,938.0,Tonnes,0.71,Tonnes/Hectare
94183,94182, 2012-13,Karnataka,29,Dharwad,536,Rabi       ,201,Gram,Pulses,82719.0,Hectare,29311.0,Tonnes,0.35,Tonnes/Hectare
94184,94183, 2012-13,Karnataka,29,Gadag,537,Rabi       ,201,Gram,Pulses,87687.0,Hectare,32488.0,Tonnes,0.37,Tonnes/Hectare
94185,94184, 2012-13,Karnataka,29,Hassan,539,Rabi       ,201,Gram,Pulses,1288.0,Hectare,653.0,Tonnes,0.51,Tonnes/Hectare
94186,94185, 2012-13,Karnataka,29,Haveri,540,Rabi       ,201,Gram,Pulses,1037.0,Hectare,382.0,Tonnes,0.37,Tonnes/Hectare
94187,94186, 2012-13,Karnataka,29,Kalaburagi,538,Rabi       ,201,Gram,Pulses,158987.0,Hectare,129137.0,Tonnes,0.81,Tonnes/Hectare
94188,94187, 2012-13,Karnataka,29,Kolar,542,Rabi       ,201,Gram,Pulses,15.0,Hectare,10.0,Tonnes,0.67,Tonnes/Hectare
94189,94188, 2012-13,Karnataka,29,Koppal,543,Rabi       ,201,Gram,Pulses,63187.0,Hectare,37397.0,Tonnes,0.59,Tonnes/Hectare
94190,94189, 2012-13,Karnataka,29,Mandya,544,Rabi       ,201,Gram,Pulses,42.0,Hectare,27.0,Tonnes,0.64,Tonnes/Hectare
94191,94190, 2012-13,Karnataka,29,Mysuru,545,Rabi       ,201,Gram,Pulses,534.0,Hectare,172.0,Tonnes,0.32,Tonnes/Hectare
94192,94191, 2012-13,Karnataka,29,Raichur,546,Rabi       ,201,Gram,Pulses,109636.0,Hectare,103113.0,Tonnes,0.94,Tonnes/Hectare
94193,94192, 2012-13,Karnataka,29,Ramanagara,631,Rabi       ,201,Gram,Pulses,55.0,Hectare,35.0,Tonnes,0.64,Tonnes/Hectare
94194,94193, 2012-13,Karnataka,29,Shivamogga,547,Rabi       ,201,Gram,Pulses,63.0,Hectare,41.0,Tonnes,0.65,Tonnes/Hectare
94195,94194, 2012-13,Karnataka,29,Tumakuru,548,Rabi       ,201,Gram,Pulses,283.0,Hectare,182.0,Tonnes,0.64,Tonnes/Hectare
94196,94195, 2012-13,Karnataka,29,Uttara Kannada,550,Rabi       ,201,Gram,Pulses,4.0,Hectare,3.0,Tonnes,0.75,Tonnes/Hectare
94197,94196, 2012-13,Karnataka,29,Vijayapura,530,Rabi       ,201,Gram,Pulses,181651.0,Hectare,112515.0,Tonnes,0.62,Tonnes/Hectare
94198,94197, 2012-13,Karnataka,29,Yadagiri,635,Rabi       ,201,Gram,Pulses,15711.0,Hectare,9328.0,Tonnes,0.59,Tonnes/Hectare
94199,94198, 2012-13,Karnataka,29,Bagalkote,524,Kharif     ,1001,Groundnut,Oilseeds,1306.0,Hectare,721.0,Tonnes,0.55,Tonnes/Hectare
94200,94199, 2012-13,Karnataka,29,Bagalkote,524,Summer     ,1001,Groundnut,Oilseeds,26362.0,Hectare,27749.0,Tonnes,1.05,Tonnes/Hectare
94201,94200, 2012-13,Karnataka,29,Ballari,528,Kharif     ,1001,Groundnut,Oilseeds,49598.0,Hectare,33595.0,Tonnes,0.68,Tonnes/Hectare
94202,94201, 2012-13,Karnataka,29,Ballari,528,Rabi       ,1001,Groundnut,Oilseeds,1322.0,Hectare,2234.0,Tonnes,1.69,Tonnes/Hectare
94203,94202, 2012-13,Karnataka,29,Ballari,528,Summer     ,1001,Groundnut,Oilseeds,9204.0,Hectare,6820.0,Tonnes,0.74,Tonnes/Hectare
94204,94203, 2012-13,Karnataka,29,Bangalore Rural,526,Kharif     ,1001,Groundnut,Oilseeds,475.0,Hectare,254.0,Tonnes,0.53,Tonnes/Hectare
94205,94204, 2012-13,Karnataka,29,Bangalore Rural,526,Rabi       ,1001,Groundnut,Oilseeds,58.0,Hectare,98.0,Tonnes,1.69,Tonnes/Hectare
94206,94205, 2012-13,Karnataka,29,Belagavi,527,Kharif     ,1001,Groundnut,Oilseeds,32327.0,Hectare,22972.0,Tonnes,0.71,Tonnes/Hectare
94207,94206, 2012-13,Karnataka,29,Belagavi,527,Rabi       ,1001,Groundnut,Oilseeds,3076.0,Hectare,5199.0,Tonnes,1.69,Tonnes/Hectare
94208,94207, 2012-13,Karnataka,29,Belagavi,527,Summer     ,1001,Groundnut,Oilseeds,2024.0,Hectare,1457.0,Tonnes,0.72,Tonnes/Hectare
94209,94208, 2012-13,Karnataka,29,Bengaluru Urban,525,Kharif     ,1001,Groundnut,Oilseeds,100.0,Hectare,56.0,Tonnes,0.56,Tonnes/Hectare
94210,94209, 2012-13,Karnataka,29,Bidar,529,Kharif     ,1001,Groundnut,Oilseeds,405.0,Hectare,198.0,Tonnes,0.49,Tonnes/Hectare
94211,94210, 2012-13,Karnataka,29,Bidar,529,Rabi       ,1001,Groundnut,Oilseeds,329.0,Hectare,556.0,Tonnes,1.69,Tonnes/Hectare
94212,94211, 2012-13,Karnataka,29,Bidar,529,Summer     ,1001,Groundnut,Oilseeds,379.0,Hectare,311.0,Tonnes,0.82,Tonnes/Hectare
94213,94212, 2012-13,Karnataka,29,Chamarajanagara,531,Kharif     ,1001,Groundnut,Oilseeds,6868.0,Hectare,3419.0,Tonnes,0.5,Tonnes/Hectare
94214,94213, 2012-13,Karnataka,29,Chamarajanagara,531,Summer     ,1001,Groundnut,Oilseeds,15.0,Hectare,12.0,Tonnes,0.8,Tonnes/Hectare
94215,94214, 2012-13,Karnataka,29,Chikkaballapura,630,Kharif     ,1001,Groundnut,Oilseeds,21826.0,Hectare,10139.0,Tonnes,0.46,Tonnes/Hectare
94216,94215, 2012-13,Karnataka,29,Chikkaballapura,630,Summer     ,1001,Groundnut,Oilseeds,364.0,Hectare,299.0,Tonnes,0.82,Tonnes/Hectare
94217,94216, 2012-13,Karnataka,29,Chikkamagaluru,532,Kharif     ,1001,Groundnut,Oilseeds,4501.0,Hectare,2531.0,Tonnes,0.56,Tonnes/Hectare
94218,94217, 2012-13,Karnataka,29,Chikkamagaluru,532,Summer     ,1001,Groundnut,Oilseeds,110.0,Hectare,88.0,Tonnes,0.8,Tonnes/Hectare
94219,94218, 2012-13,Karnataka,29,Chitradurga,533,Kharif     ,1001,Groundnut,Oilseeds,71002.0,Hectare,41415.0,Tonnes,0.58,Tonnes/Hectare
94220,94219, 2012-13,Karnataka,29,Chitradurga,533,Summer     ,1001,Groundnut,Oilseeds,3551.0,Hectare,3799.0,Tonnes,1.07,Tonnes/Hectare
94221,94220, 2012-13,Karnataka,29,Davangere,535,Kharif     ,1001,Groundnut,Oilseeds,16957.0,Hectare,15851.0,Tonnes,0.93,Tonnes/Hectare
94222,94221, 2012-13,Karnataka,29,Davangere,535,Rabi       ,1001,Groundnut,Oilseeds,90.0,Hectare,152.0,Tonnes,1.69,Tonnes/Hectare
94223,94222, 2012-13,Karnataka,29,Davangere,535,Summer     ,1001,Groundnut,Oilseeds,5899.0,Hectare,7123.0,Tonnes,1.21,Tonnes/Hectare
94224,94223, 2012-13,Karnataka,29,Dharwad,536,Kharif     ,1001,Groundnut,Oilseeds,16710.0,Hectare,9604.0,Tonnes,0.57,Tonnes/Hectare
94225,94224, 2012-13,Karnataka,29,Dharwad,536,Summer     ,1001,Groundnut,Oilseeds,693.0,Hectare,876.0,Tonnes,1.26,Tonnes/Hectare
94226,94225, 2012-13,Karnataka,29,Gadag,537,Kharif     ,1001,Groundnut,Oilseeds,19090.0,Hectare,12822.0,Tonnes,0.67,Tonnes/Hectare
94227,94226, 2012-13,Karnataka,29,Gadag,537,Summer     ,1001,Groundnut,Oilseeds,9160.0,Hectare,7519.0,Tonnes,0.82,Tonnes/Hectare
94228,94227, 2012-13,Karnataka,29,Hassan,539,Kharif     ,1001,Groundnut,Oilseeds,552.0,Hectare,310.0,Tonnes,0.56,Tonnes/Hectare
94229,94228, 2012-13,Karnataka,29,Hassan,539,Summer     ,1001,Groundnut,Oilseeds,104.0,Hectare,128.0,Tonnes,1.23,Tonnes/Hectare
94230,94229, 2012-13,Karnataka,29,Haveri,540,Kharif     ,1001,Groundnut,Oilseeds,20312.0,Hectare,12002.0,Tonnes,0.59,Tonnes/Hectare
94231,94230, 2012-13,Karnataka,29,Haveri,540,Summer     ,1001,Groundnut,Oilseeds,2766.0,Hectare,2121.0,Tonnes,0.77,Tonnes/Hectare
94232,94231, 2012-13,Karnataka,29,Kalaburagi,538,Kharif     ,1001,Groundnut,Oilseeds,1085.0,Hectare,610.0,Tonnes,0.56,Tonnes/Hectare
94233,94232, 2012-13,Karnataka,29,Kalaburagi,538,Rabi       ,1001,Groundnut,Oilseeds,673.0,Hectare,1137.0,Tonnes,1.69,Tonnes/Hectare
94234,94233, 2012-13,Karnataka,29,Kalaburagi,538,Summer     ,1001,Groundnut,Oilseeds,2811.0,Hectare,2310.0,Tonnes,0.82,Tonnes/Hectare
94235,94234, 2012-13,Karnataka,29,Kodagu,541,Kharif     ,1001,Groundnut,Oilseeds,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare
94236,94235, 2012-13,Karnataka,29,Kolar,542,Kharif     ,1001,Groundnut,Oilseeds,10401.0,Hectare,6640.0,Tonnes,0.64,Tonnes/Hectare
94237,94236, 2012-13,Karnataka,29,Kolar,542,Summer     ,1001,Groundnut,Oilseeds,7.0,Hectare,6.0,Tonnes,0.86,Tonnes/Hectare
94238,94237, 2012-13,Karnataka,29,Koppal,543,Kharif     ,1001,Groundnut,Oilseeds,10639.0,Hectare,6559.0,Tonnes,0.62,Tonnes/Hectare
94239,94238, 2012-13,Karnataka,29,Koppal,543,Summer     ,1001,Groundnut,Oilseeds,21722.0,Hectare,10937.0,Tonnes,0.5,Tonnes/Hectare
94240,94239, 2012-13,Karnataka,29,Mandya,544,Kharif     ,1001,Groundnut,Oilseeds,1447.0,Hectare,767.0,Tonnes,0.53,Tonnes/Hectare
94241,94240, 2012-13,Karnataka,29,Mysuru,545,Kharif     ,1001,Groundnut,Oilseeds,4164.0,Hectare,1903.0,Tonnes,0.46,Tonnes/Hectare
94242,94241, 2012-13,Karnataka,29,Mysuru,545,Rabi       ,1001,Groundnut,Oilseeds,16.0,Hectare,27.0,Tonnes,1.69,Tonnes/Hectare
94243,94242, 2012-13,Karnataka,29,Raichur,546,Kharif     ,1001,Groundnut,Oilseeds,5363.0,Hectare,3831.0,Tonnes,0.71,Tonnes/Hectare
94244,94243, 2012-13,Karnataka,29,Raichur,546,Summer     ,1001,Groundnut,Oilseeds,38169.0,Hectare,34629.0,Tonnes,0.91,Tonnes/Hectare
94245,94244, 2012-13,Karnataka,29,Ramanagara,631,Kharif     ,1001,Groundnut,Oilseeds,3168.0,Hectare,2387.0,Tonnes,0.75,Tonnes/Hectare
94246,94245, 2012-13,Karnataka,29,Ramanagara,631,Summer     ,1001,Groundnut,Oilseeds,5.0,Hectare,4.0,Tonnes,0.8,Tonnes/Hectare
94247,94246, 2012-13,Karnataka,29,Shivamogga,547,Kharif     ,1001,Groundnut,Oilseeds,473.0,Hectare,266.0,Tonnes,0.56,Tonnes/Hectare
94248,94247, 2012-13,Karnataka,29,Shivamogga,547,Rabi       ,1001,Groundnut,Oilseeds,54.0,Hectare,91.0,Tonnes,1.69,Tonnes/Hectare
94249,94248, 2012-13,Karnataka,29,Shivamogga,547,Summer     ,1001,Groundnut,Oilseeds,156.0,Hectare,128.0,Tonnes,0.82,Tonnes/Hectare
94250,94249, 2012-13,Karnataka,29,Tumakuru,548,Kharif     ,1001,Groundnut,Oilseeds,82878.0,Hectare,23699.0,Tonnes,0.29,Tonnes/Hectare
94251,94250, 2012-13,Karnataka,29,Tumakuru,548,Rabi       ,1001,Groundnut,Oilseeds,17.0,Hectare,29.0,Tonnes,1.71,Tonnes/Hectare
94252,94251, 2012-13,Karnataka,29,Tumakuru,548,Summer     ,1001,Groundnut,Oilseeds,1089.0,Hectare,1302.0,Tonnes,1.2,Tonnes/Hectare
94253,94252, 2012-13,Karnataka,29,Udupi,549,Rabi       ,1001,Groundnut,Oilseeds,1865.0,Hectare,2821.0,Tonnes,1.51,Tonnes/Hectare
